is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_average,grade_trend,days_since_submission,late_submissions,struggle_label,_academic_observed,_latent_p
1,220,0,30,0,0,1,18,2,0,22,4,55,82,11,1,1,1,0.9259528020349982
0,269,1,231,1,1,8,28,1,0,80,0,80,100,0,0,0,0,0.0007323829663542689
1,187,0,12,1,1,0,0,0,0,36,3,84,123,5,2,0,1,0.0012963378148559638
1,108,0,48,1,0,1,27,0,1,60,0,80,100,0,0,0,0,0.028732652956557716
0,191,1,195,1,0,0,27,0,0,72,4,63,90,0,2,0,1,0.01505825835823322
0,0,0,0,1,1,0,24,2,1,36,1,81,121,3,0,0,1,0.008848548902013906
1,0,0,61,1,0,0,0,0,0,45,5,91,121,0,1,0,1,0.031061743623947185
1,22,0,78,0,0,1,21,0,1,51,1,80,96,0,2,0,1,0.29924242121814154
1,122,1,25,0,1,2,25,2,0,25,1,61,89,0,0,0,1,0.08588842910411887
1,66,0,0,0,0,0,0,0,0,20,2,55,88,0,1,0,1,0.09203629471921387
0,72,0,0,1,0,0,0,0,0,57,0,80,100,0,0,0,0,0.0312810704135555
1,143,0,0,0,0,0,0,0,0,32,0,80,100,0,0,0,0,0.31897041165415396
1,39,1,92,1,0,0,9,1,0,44,0,41,75,4,1,0,1,0.7758729000575851
1,382,0,210,1,0,1,25,1,0,79,3,58,90,8,0,0,1,0.08293210140293937
0,155,0,0,0,0,0,0,0,0,67,3,48,81,4,3,0,1,0.22428669356976982
0,1,1,173,0,0,1,0,0,0,41,1,80,110,0,4,0,1,0.042179668033456096
1,0,0,0,0,0,1,0,0,0,11,0,92,127,1,0,0,1,0.0013242970487894147
0,189,0,65,0,0,2,0,0,0,51,1,80,92,0,2,0,1,0.2549774563579673
0,126,0,0,0,0,0,4,1,0,6,0,70,100,0,1,0,1,0.1596555278628083
1,145,0,107,0,0,0,0,0,0,26,1,80,117,2,2,0,1,0.1210418588228235
0,446,0,65,1,1,2,36,0,0,72,0,80,100,0,0,0,0,0.00747119120006689
0,61,1,74,0,0,5,18,1,0,50,1,54,79,0,2,0,1,0.6179889903294578
1,0,0,0,1,0,0,0,0,0,44,0,80,100,0,0,1,0,0.7817362666215771
1,0,0,44,1,0,2,31,5,1,48,5,46,77,0,1,0,1,0.8685098120804776
0,415,1,281,1,0,2,54,0,0,89,2,54,82,0,3,0,1,0.21961632319632415
0,135,0,89,1,1,1,0,0,0,89,0,80,100,0,0,0,0,0.005607622641866311
1,61,0,19,1,0,0,15,2,0,30,3,69,99,0,2,0,1,0.1474123295604911
0,273,0,225,0,0,1,43,0,1,69,0,80,100,0,0,0,0,0.009996324665293132
0,0,0,0,1,0,0,0,0,0,27,0,80,100,0,0,1,0,0.43435182778525294
1,110,0,0,1,0,1,0,0,0,68,1,80,84,10,0,0,1,0.4524798421063039
1,217,0,0,0,0,0,0,0,0,41,0,80,100,0,0,0,0,0.5749010689681963
0,121,0,0,0,0,0,0,0,0,8,0,68,114,10,0,0,1,0.03518700626081536
1,18,0,0,1,0,2,0,0,0,68,2,49,86,4,1,0,1,0.7665284115308751
0,85,1,60,1,0,2,55,0,1,94,2,44,83,13,1,0,1,0.06342188172940477
1,41,0,0,0,0,0,0,0,0,11,0,80,100,0,0,0,0,0.2018943058261694
0,124,1,143,1,0,2,46,0,1,99,2,60,97,0,3,0,1,0.14200225745272838
1,98,1,124,0,0,3,0,0,0,44,2,57,99,8,6,0,1,0.17278775982500974
0,110,0,59,1,0,0,45,1,0,69,5,57,88,0,1,0,1,0.1793142952364063
1,181,0,96,0,1,0,9,2,1,30,1,75,107,1,3,0,1,0.03393086826708
1,0,1,71,1,0,1,9,0,1,61,4,57,88,0,1,1,1,0.5755150304295532
1,0,1,0,0,0,0,0,0,0,0,3,80,66,10,2,1,1,0.9899933897386634
0,0,0,7,1,0,2,0,0,0,45,5,80,66,17,8,1,1,0.9671436244591888
0,334,0,63,1,0,0,26,1,0,53,0,84,116,0,0,0,1,0.0001965648037164951
1,0,1,52,0,0,1,0,9,0,10,4,62,94,0,2,0,1,0.5628661832938274
1,41,0,0,0,1,0,0,0,0,8,1,49,91,6,2,1,1,0.9135696855043689
0,243,0,78,1,1,0,35,2,0,54,8,81,114,1,2,0,1,0.04010223900093741
1,0,0,29,1,0,0,4,2,0,22,4,32,69,0,9,1,1,0.9923277717556995
1,0,0,132,0,0,1,11,0,0,33,0,80,100,0,0,0,0,0.14759808215895262
0,104,1,295,0,0,2,23,3,1,56,0,80,100,0,0,0,0,0.07173350795441907
0,206,0,0,0,0,0,0,0,0,15,0,80,100,0,0,0,0,0.7165339327314704
0,41,1,0,1,0,0,16,2,1,37,1,94,108,5,0,0,1,0.0044719307753163145
1,146,0,104,0,0,3,8,0,0,42,1,76,113,2,0,0,1,0.0010951336898804554
1,24,0,80,1,0,0,12,0,0,38,10,48,80,0,4,1,1,0.9063472907397296
1,217,1,243,1,0,0,29,2,0,66,4,80,73,17,4,1,1,0.9707429177225495
1,31,0,24,0,0,1,15,5,0,3,2,48,82,7,1,1,1,0.8945990804569031
0,272,0,47,0,1,4,17,7,1,44,5,80,92,12,2,1,1,0.29548859774974845
0,255,0,0,0,0,0,0,0,0,24,3,76,106,0,0,0,1,0.06904961420507111
1,41,0,0,0,0,0,0,1,0,0,2,42,71,3,1,1,1,0.8966623133401959
1,177,0,52,1,1,1,0,0,0,59,2,62,99,2,2,0,1,0.04288856466430185
1,42,0,0,0,0,0,0,0,0,28,1,76,105,0,0,0,1,0.03019642191198477
1,115,0,96,1,0,1,0,0,0,57,1,69,104,2,0,0,1,0.019648022354757825
1,226,0,75,1,0,0,14,0,0,47,3,80,77,22,1,1,1,0.9087960649686038
1,254,0,144,1,0,4,0,0,0,92,0,80,100,0,0,0,0,0.21155563405688535
1,53,0,0,0,0,0,0,0,0,15,0,80,100,0,0,1,0,0.914886654184188
0,0,0,32,1,1,0,30,4,0,29,1,62,97,7,1,0,1,0.03334767810609842
1,147,0,0,0,0,0,0,0,0,89,1,76,103,9,1,0,1,0.2734629454689833
0,213,1,6,1,0,1,16,2,1,48,3,78,110,3,1,0,1,0.007691957488680458
1,19,0,0,0,0,2,17,1,0,16,0,80,100,0,0,0,0,0.1396770469774675
0,320,0,0,0,0,1,0,0,0,33,4,75,103,4,0,0,1,0.011192717318441731
1,76,0,73,1,0,1,5,1,1,69,3,74,103,4,0,0,1,0.03659363758574873
0,0,0,0,1,0,1,16,2,0,27,0,80,100,0,0,0,0,0.6561849202847518
1,184,0,2,1,0,1,0,0,0,42,2,57,85,7,2,0,1,0.2344557206561434
1,70,0,143,1,0,3,16,0,0,63,2,63,94,4,2,0,1,0.010009112721286035
0,276,0,131,0,1,1,30,3,0,39,0,80,100,0,0,0,0,0.10790507056086572
1,0,0,0,0,0,1,2,4,0,0,1,56,95,0,1,1,1,0.37066937605711436
0,127,0,0,0,0,0,0,0,0,79,0,80,66,5,2,1,1,0.9174221828810507
0,0,1,34,0,0,2,16,0,0,36,0,74,103,0,0,0,1,0.0064939940623402765
0,449,0,0,1,1,0,0,0,0,78,4,63,97,5,2,0,1,0.07828679100334819
1,471,0,198,0,1,1,23,0,1,69,2,80,122,7,4,0,1,0.002366910542002365
0,435,1,211,1,0,0,35,0,0,80,0,80,100,0,0,0,0,0.009393986989183596
0,31,0,7,1,0,0,22,2,0,33,0,80,100,0,0,0,0,0.04882033605875684
1,0,0,48,0,0,2,0,0,0,35,0,80,100,0,0,0,0,0.014318315397501329
1,25,0,105,0,0,2,0,0,0,56,0,80,100,0,0,0,0,0.618808569531119
0,131,0,181,1,0,3,20,0,1,86,6,58,99,4,1,0,1,0.046388701526315156
0,124,0,171,1,1,0,18,0,0,64,6,73,118,8,1,0,1,0.0005916001097875751
0,81,0,121,0,1,2,31,6,0,44,0,80,100,0,0,0,0,0.15476543857986402
0,107,0,0,0,1,0,11,2,0,4,0,80,100,0,0,1,0,0.17055701210759303
1,0,0,0,0,0,2,0,0,0,13,4,67,88,0,0,0,1,0.06271265552297672
0,46,0,79,1,1,4,28,0,0,60,0,80,100,0,0,0,0,0.002399626542083814
1,54,0,0,0,1,1,9,2,0,10,4,72,104,0,0,0,1,0.04205324402603693
0,3,1,110,1,0,5,33,0,0,73,1,98,122,1,0,0,1,1.9564611939985525e-05
0,181,0,73,0,0,0,29,1,0,47,1,64,103,0,0,0,1,0.006749308532404459
1,9,0,103,1,0,2,12,3,1,64,1,34,69,7,2,1,1,0.9458962407271742
0,166,0,21,0,0,1,8,0,0,18,2,67,112,0,4,0,1,0.6438203358959581
1,101,0,0,1,0,0,0,0,0,51,1,59,93,2,0,0,1,0.0835872556891113
1,156,1,25,1,0,0,10,0,0,46,2,80,111,0,1,0,1,0.004150527221421898
1,148,0,0,0,0,0,0,0,0,68,0,80,100,0,0,1,0,0.3963317746919549
0,125,0,0,0,0,0,13,0,0,13,6,71,101,0,1,0,1,0.015756072095550976
1,459,0,300,0,0,1,29,0,0,62,0,65,95,4,1,0,1,0.020217294950683348
1,0,0,27,0,0,0,6,2,0,7,1,54,97,5,1,1,1,0.4625798989745327
1,0,0,7,0,0,0,0,0,0,2,9,48,94,0,1,0,1,0.2093684847252462
1,92,1,7,1,0,0,10,1,1,37,5,68,96,11,2,1,1,0.47370509608857114
1,0,1,30,1,0,1,8,2,0,35,0,80,95,0,2,0,1,0.6332315366394607
0,463,1,100,1,1,4,26,2,1,74,2,71,93,7,0,0,1,0.08067341342502514
1,59,1,59,0,1,1,15,1,0,45,2,49,75,0,1,0,1,0.5088897178266115
0,99,0,31,0,0,3,0,1,1,36,2,37,80,24,7,1,1,0.9489381910713023
1,0,0,15,1,0,1,5,3,0,26,2,61,96,0,1,1,1,0.7540473120029954
0,106,0,135,0,1,1,31,2,0,50,0,80,100,0,0,0,0,0.27273292991362963
1,153,0,283,0,0,0,45,2,0,44,0,80,100,0,0,0,0,0.34861310394904155
1,0,0,41,1,1,0,0,6,0,15,5,60,99,13,1,1,1,0.7906435531642545
1,118,0,35,1,0,2,0,0,0,53,7,80,88,6,4,1,1,0.7779932508188231
0,48,1,82,1,1,2,0,0,0,85,4,60,103,0,0,0,1,0.1169041177962523
1,232,0,51,1,0,0,4,3,0,37,0,80,100,0,0,0,0,0.6405148707508295
1,176,0,0,0,0,0,11,6,0,0,1,48,97,0,8,1,1,0.7853006843214041
1,271,1,200,0,0,1,7,0,0,47,0,80,100,0,0,0,0,0.12577751056742964
1,260,0,0,1,0,1,0,0,0,44,2,71,112,8,3,0,1,0.015739582201897088
1,240,0,0,0,0,0,27,1,0,22,0,80,100,0,0,0,0,0.008748021259386715
1,61,0,0,0,1,0,0,0,0,7,1,48,84,9,3,1,1,0.6962607739765617
1,122,0,0,1,0,1,0,0,0,76,2,64,95,0,0,0,1,0.041841531089517055
1,0,0,18,1,0,1,8,5,0,22,1,51,85,0,1,0,1,0.1913182484143875
1,196,1,49,1,0,0,8,2,0,52,0,80,100,0,0,0,0,0.7050363476034694
1,0,1,65,0,0,2,11,4,1,44,0,97,117,0,1,0,1,0.014905672849865272
0,217,1,3,1,0,0,21,0,1,52,8,44,79,0,1,1,1,0.9468619110274868
0,127,1,107,1,0,1,0,0,0,87,3,37,74,8,0,1,1,0.9598493729047142
0,0,0,3,0,0,0,0,0,0,2,2,80,113,18,3,0,1,0.04878931408172726
0,137,0,45,0,0,2,8,0,1,44,5,39,67,10,0,0,1,0.7102557808239175
1,248,0,137,1,1,2,35,1,0,85,2,80,78,2,1,0,1,0.2213851391039171
0,5,0,0,0,1,3,0,0,0,23,3,80,80,0,6,0,1,0.1550948965867625
0,189,0,59,0,0,2,35,0,1,78,0,80,94,9,0,0,1,0.029722004530475007
0,412,0,0,1,0,1,16,2,0,39,1,48,88,4,1,0,1,0.5909679717970532
0,315,0,108,1,0,0,0,0,0,58,2,80,105,14,2,1,1,0.1476820981836972
1,22,0,82,0,0,0,7,1,1,25,0,80,100,0,0,0,0,0.42209022520716427
1,469,1,72,1,0,1,30,0,0,64,0,73,112,0,1,0,1,0.009633603038859006
1,0,0,0,0,0,0,1,1,0,0,1,78,105,5,0,0,1,0.031915822182418854
1,231,1,82,1,0,3,26,0,0,88,0,80,100,0,0,0,0,0.12285184941511312
0,228,0,0,0,0,1,0,0,0,36,14,68,101,0,4,0,1,0.046070496292646264
0,58,0,0,1,0,0,0,0,0,50,2,80,100,0,3,0,1,0.433120296730979
0,140,0,0,1,0,0,25,4,0,32,0,80,100,0,0,0,0,0.007067465458062633
1,70,1,154,0,0,0,12,2,1,35,0,80,100,0,0,0,0,0.14148127203537111
1,162,0,0,1,0,1,13,0,1,50,0,80,100,0,0,0,0,0.5417991090091586
0,381,0,0,1,1,0,0,0,0,71,0,56,93,2,1,0,1,0.04400173078047763
1,15,0,0,0,0,0,13,1,0,4,1,63,86,1,0,0,1,0.3588592445042872
0,65,0,0,1,0,1,0,0,0,61,2,67,105,11,1,1,1,0.2130885717423338
0,296,0,0,0,0,4,0,0,0,44,3,57,97,0,0,0,1,0.018051381872573023
1,0,0,68,1,0,0,12,4,0,28,0,79,117,0,0,0,1,0.04177380725508696
1,0,0,0,0,0,0,0,0,0,0,0,45,87,3,2,1,1,0.9129186529183961
1,324,0,0,1,0,0,28,0,0,49,0,80,101,4,2,0,1,0.023772247759585315
1,0,0,5,0,0,0,11,3,0,0,0,80,100,0,0,1,0,0.9176772231907216
0,231,0,115,1,0,1,26,2,1,74,1,69,100,0,6,0,1,0.04206100869340403
1,61,0,23,0,0,0,9,4,0,0,2,86,119,0,2,0,1,0.0031063149590827305
0,213,0,132,1,0,1,27,0,0,84,0,56,90,0,2,0,1,0.06036396923136662
1,49,0,0,1,0,3,6,2,0,31,2,80,107,0,1,0,1,0.03871700663140124
0,0,0,2,0,0,1,6,8,0,0,8,59,95,0,3,1,1,0.7513022481225148
1,240,0,88,1,0,0,21,0,0,52,0,80,100,0,0,1,0,0.5308037912767151
1,109,0,240,0,0,1,41,0,0,53,0,80,100,0,0,1,0,0.8108530091481446
0,138,0,94,1,0,1,50,1,1,91,0,80,100,0,0,0,0,0.31307016607504184
0,195,0,39,1,0,0,0,0,0,47,0,80,100,0,0,1,0,0.5215511832241188
0,95,0,1,1,0,0,0,0,0,38,0,80,100,0,0,0,0,0.02528080301278861
0,407,0,160,0,1,2,28,0,0,69,0,80,100,0,0,0,0,0.004322795056747786
1,154,1,83,0,1,2,14,3,0,25,6,72,101,0,1,0,1,0.008613932021610895
1,304,0,0,1,0,0,0,0,0,67,2,100,143,0,0,0,1,7.668848308822447e-05
0,147,0,0,1,0,0,0,0,0,56,1,96,132,0,3,0,1,0.00011498783262131124
0,11,0,0,1,0,0,12,1,0,24,1,70,106,4,0,0,1,0.013098927485695844
1,63,0,37,0,0,3,34,1,0,30,1,55,103,0,4,0,1,0.1109526551051546
0,276,0,47,0,0,1,29,1,0,59,0,80,100,0,0,0,0,0.004324591380365251
0,105,0,0,0,1,0,18,1,0,9,2,80,120,0,1,0,1,0.00950865865622843
0,81,0,83,1,0,1,13,1,0,44,3,58,94,8,1,1,1,0.1453007854542995
0,278,0,0,1,1,5,0,0,0,91,1,80,82,16,4,1,1,0.10399002272490909
1,153,0,28,1,0,1,3,1,0,39,6,51,78,11,1,1,1,0.9328892887277126
0,153,0,137,1,0,1,0,0,0,83,1,45,77,0,3,0,1,0.7075431624385723
0,110,1,19,1,1,2,12,0,0,64,5,54,88,0,1,1,1,0.4410529089427328
0,303,0,65,1,0,4,42,0,0,76,1,80,103,10,1,0,1,0.009638461043864066
1,226,0,0,0,0,0,0,0,0,54,3,41,81,2,1,1,1,0.7375529906898377
1,51,0,43,0,1,0,18,0,0,20,3,80,110,0,3,0,1,0.0016812611972875638
1,0,0,0,0,0,0,0,0,0,0,0,68,96,2,0,0,1,0.01852299274540893
1,34,0,41,0,0,1,17,2,0,19,0,80,99,9,1,1,1,0.7468821530973538
0,81,0,62,1,0,1,5,3,0,50,0,80,100,0,0,1,0,0.8139880502732927
0,138,0,104,0,1,0,32,5,0,44,11,43,79,0,1,1,1,0.9200614680022597
0,153,0,0,1,0,2,33,0,0,55,0,80,100,0,0,0,0,0.006648170885375194
1,581,0,0,0,0,0,0,0,0,100,0,80,100,0,0,0,0,0.023974617185660334
0,71,0,138,0,0,0,52,3,0,41,4,41,72,3,4,1,1,0.9676852082506163
1,110,0,281,0,0,0,0,0,0,46,3,35,73,0,5,1,1,0.995733311762414
0,363,0,85,1,1,2,37,0,0,81,0,65,94,10,0,0,1,0.04446238721086385
0,235,0,114,1,0,0,11,1,1,57,6,43,77,9,1,1,1,0.7949074976628249
0,94,0,88,1,1,0,19,0,0,54,0,80,100,0,0,1,0,0.30319601166507465
0,0,0,12,0,0,0,16,2,0,5,0,80,89,0,6,1,1,0.7939959909225035
1,33,0,13,1,1,1,15,1,0,34,2,45,86,5,4,1,1,0.8167749933688799
0,0,0,0,1,0,3,20,0,0,40,4,83,109,0,0,0,1,0.012378640366668112
1,0,0,0,0,0,0,0,0,0,0,0,66,100,5,0,0,1,0.0772918464004284
1,36,0,10,1,0,0,0,0,0,32,3,60,84,12,3,0,1,0.3600426937706789
1,97,1,0,1,0,2,18,0,0,48,6,81,112,0,6,0,1,0.0035621777916060083
0,435,0,34,1,0,6,30,1,0,61,0,80,100,0,0,0,0,0.009444065437879373
1,70,0,74,0,0,0,0,1,0,16,0,80,100,0,0,0,0,0.2657944640085738
1,0,0,8,0,0,1,0,7,0,0,1,72,104,0,3,0,1,0.2812117598744439
1,71,0,0,0,0,0,10,2,0,5,0,80,100,0,0,0,0,0.7525278338948862
1,181,0,0,0,0,0,0,0,0,71,0,80,100,0,0,0,0,0.021465353030966187
0,394,0,29,1,1,2,0,0,0,63,6,55,89,6,2,1,1,0.07537639494953216
1,54,0,10,0,0,3,23,1,0,23,5,80,77,0,3,1,1,0.8265692808706875
1,0,0,0,0,0,1,0,0,0,11,0,80,100,0,0,1,0,0.6289591587698637
0,210,0,138,1,0,2,45,0,1,97,2,80,119,0,0,0,1,8.20070686149598e-05
1,107,1,109,0,0,1,12,0,0,51,8,81,103,4,0,0,1,0.01683088472380603
1,149,0,83,0,0,1,0,0,0,57,2,66,104,3,3,0,1,0.0076315578374473135
0,284,0,126,1,1,3,17,3,1,71,15,54,96,11,9,1,1,0.5571198916662532
1,275,0,238,0,1,2,0,0,0,69,0,80,100,0,0,0,0,0.13728671778292745
0,311,0,187,1,0,1,24,0,0,82,2,36,75,0,4,1,1,0.6576283747036792
0,152,0,0,0,0,0,0,0,0,33,0,80,100,0,0,1,0,0.112418306938987
0,34,0,138,1,0,0,49,1,0,65,2,43,73,16,4,1,1,0.833141289200582
0,293,0,323,1,1,0,33,1,0,72,4,48,91,5,8,1,1,0.5109059663805663
1,0,1,29,1,0,0,1,4,1,39,4,85,99,3,2,0,1,0.019250431618302352
1,58,0,42,0,0,2,27,1,1,63,4,54,99,7,1,0,1,0.0488281821949518
0,0,0,0,0,0,0,0,0,0,0,5,46,80,23,1,1,1,0.903413130449729
1,123,0,94,1,0,1,24,1,1,72,2,68,96,0,2,0,1,0.017718596140656614
1,23,0,0,1,0,2,4,3,0,24,0,80,100,0,0,0,0,0.43981601584247826
0,0,0,0,1,0,0,0,0,0,44,0,80,100,0,0,1,0,0.5653081796890764
1,0,0,78,0,0,0,8,2,1,20,3,64,89,7,1,1,1,0.5477147273383045
1,44,0,0,0,0,0,8,2,0,3,4,80,97,10,4,1,1,0.21849668700676342
1,225,1,70,0,0,2,0,0,0,73,7,77,109,7,3,0,1,0.02202529446749023
0,0,1,0,1,0,3,21,0,0,41,4,80,103,0,1,0,1,0.010083316955494954
1,145,0,0,0,0,0,0,0,0,11,0,80,100,0,0,1,0,0.767217594604548
1,0,0,23,0,0,1,19,2,0,22,2,51,92,0,1,0,1,0.3708859653112148
0,155,0,214,0,0,3,56,2,0,57,6,80,80,11,7,1,1,0.8149710358847695
1,155,0,39,0,0,0,14,2,0,43,2,47,81,0,2,1,1,0.6656484299954873
0,136,1,35,0,0,0,0,0,0,32,0,80,100,0,0,0,0,0.044738717617318645
1,0,0,0,0,0,0,0,0,0,0,3,80,114,4,3,0,1,0.21429018320354748
0,160,1,289,1,0,0,3,2,0,50,1,40,75,5,2,1,1,0.664467010705394
0,97,1,9,1,0,3,36,0,1,68,2,42,78,13,2,0,1,0.6790994086199084
1,73,0,0,1,0,1,5,2,0,29,2,77,101,2,1,0,1,0.04135870728718634
0,130,0,0,1,0,1,0,0,0,65,0,80,100,0,0,0,0,0.04742117780128466
1,46,0,0,1,0,0,0,0,0,53,3,40,77,12,2,1,1,0.8417236957387155
0,111,0,0,0,0,2,0,0,0,43,1,42,75,0,1,1,1,0.6974212117175783
1,74,0,148,1,1,2,15,0,0,75,2,49,89,9,2,0,1,0.7729157121743767
1,190,0,74,1,0,0,0,0,0,66,0,80,100,0,0,0,0,0.009370567128160765
0,0,0,26,0,0,0,19,4,0,2,2,80,105,6,4,0,1,0.14212409671516815
1,0,0,0,0,0,0,13,2,0,1,0,80,100,0,0,1,0,0.7664617137103944
1,82,0,26,1,1,0,9,1,1,41,0,80,100,0,0,0,0,0.553773331059284
1,63,0,39,0,0,0,10,1,1,21,1,80,75,0,12,1,1,0.9894345334550533
0,12,0,96,0,0,1,0,0,0,48,0,80,100,0,0,0,0,0.03990882423720471
0,0,0,49,0,0,1,12,4,0,8,1,57,82,7,7,0,1,0.3477127046553283
1,0,0,44,0,0,3,25,0,0,29,0,80,100,0,0,0,0,0.23676760516266523
0,442,0,267,1,0,1,48,4,0,72,0,80,100,0,0,0,0,0.03726610083398598
1,124,0,55,0,0,3,8,0,0,28,3,80,82,3,0,1,1,0.9459594271025366
0,231,1,169,0,0,0,16,4,0,27,0,80,118,0,0,0,1,0.0035684013688649105
0,0,1,76,0,1,4,20,0,1,53,5,41,69,2,7,0,1,0.555308887983442
0,160,0,25,1,0,0,23,4,0,35,3,43,81,0,0,1,1,0.8452769935591402
0,303,0,0,1,0,0,0,0,0,69,0,48,80,0,1,0,1,0.6445524568637521
1,195,0,88,0,0,0,1,1,0,40,0,80,70,17,5,1,1,0.934230868564181
0,129,0,240,1,0,2,0,0,0,89,2,50,81,9,3,1,1,0.8719888045002318
0,147,0,41,1,1,0,13,4,1,53,6,64,97,0,3,0,1,0.5319649392328383
1,11,0,0,0,0,0,0,0,0,2,0,80,98,0,1,0,1,0.17914933885623063
1,19,0,0,0,0,0,0,0,0,1,2,80,105,0,1,1,1,0.04219856516296763
0,175,0,155,0,0,0,0,0,0,42,1,55,91,0,0,0,1,0.023375304990582303
1,27,0,0,0,0,1,0,0,0,17,0,80,100,0,0,1,0,0.8334802004710294
0,103,0,22,0,1,1,0,0,0,27,5,80,73,0,1,1,1,0.8838680441965252
1,0,0,66,0,0,1,10,3,0,31,0,80,100,0,0,0,0,0.04341230910702869
0,116,0,0,1,0,0,0,0,0,46,3,87,117,0,0,0,1,0.009100665534546542
0,187,0,59,1,0,0,18,1,0,49,0,67,101,4,1,0,1,0.05690035837455506
0,299,0,0,0,1,2,0,0,0,44,2,63,95,0,1,0,1,0.0012239900074376808
1,19,0,51,0,0,0,0,2,0,7,0,76,114,0,0,0,1,0.024246254376112508
1,75,1,47,0,0,2,17,9,0,22,0,80,100,0,0,1,0,0.7889826557843498
0,368,1,168,1,0,1,18,2,1,72,4,37,76,0,1,1,1,0.9352583687078655
0,230,1,258,1,1,1,0,0,0,87,0,80,100,0,0,0,0,0.0031603415104105906
0,266,0,0,1,0,0,0,0,0,74,8,68,95,7,3,0,1,0.08750631986265105
1,186,1,173,1,1,1,0,0,0,79,0,80,100,0,0,0,0,0.0366344118681164
0,225,0,133,1,1,1,0,0,0,93,0,80,100,0,0,0,0,0.001192969659262362
0,162,0,0,1,1,1,0,0,0,81,0,80,100,0,0,0,0,0.040791438362227775
1,285,0,165,1,1,6,0,0,0,82,0,80,100,0,0,0,0,0.07634417243321999
1,26,0,0,0,0,1,0,0,0,16,2,70,99,5,2,0,1,0.046267198518301196
1,70,0,10,1,0,0,6,5,1,22,2,53,84,19,2,1,1,0.932293025914436
0,67,0,0,0,1,1,27,3,0,12,6,80,117,0,1,0,1,0.012289155646122341
1,0,1,48,1,1,1,17,2,0,40,4,80,91,6,0,1,1,0.05970515454439384
1,137,0,0,0,0,0,0,0,0,47,1,80,100,0,2,0,1,0.1036888421866315
1,232,0,137,0,0,0,6,0,0,31,0,77,114,0,1,0,1,0.031086719300735144
0,280,0,0,0,0,0,0,0,0,100,4,65,106,2,3,0,1,0.0054461974246117414
1,43,1,44,0,1,1,26,1,0,42,2,80,119,7,1,0,1,0.0066159308588461824
1,410,0,218,0,0,2,20,1,0,58,0,96,118,0,0,0,1,0.0016730009585348962
1,116,0,235,0,0,1,56,2,0,47,7,80,74,17,7,1,1,0.9292873657807841
1,55,1,46,0,0,0,17,3,0,17,4,52,88,0,0,0,1,0.5840466583268307
1,76,0,0,0,0,0,0,0,0,40,1,57,90,5,0,1,1,0.28896079617640363
0,166,0,125,1,0,4,29,0,1,81,5,80,72,16,0,0,1,0.14293517322276533
0,298,0,0,0,0,3,0,0,0,56,0,80,100,0,0,0,0,0.004375746216390358
1,119,0,223,0,0,3,28,1,0,55,0,68,104,0,0,0,1,0.005296481938779248
0,413,1,159,0,0,2,31,0,0,70,0,80,100,0,0,0,0,0.011913074285004327
1,160,0,0,0,0,5,0,0,0,51,0,80,100,0,0,1,0,0.06946784700744824
1,353,0,104,1,0,2,0,0,0,86,0,80,100,0,0,1,0,0.09135482260929978
1,30,0,0,1,0,1,0,3,0,17,2,63,93,12,2,0,1,0.40419150061307285
0,111,0,48,1,0,1,45,0,1,65,6,89,111,0,2,0,1,0.008117001502974772
0,48,0,0,0,0,1,11,2,1,17,2,68,95,9,2,0,1,0.08892939181449146
1,247,0,207,0,1,7,30,0,0,64,1,81,124,0,3,0,1,0.0032105729189961765
0,122,1,217,0,0,2,19,4,0,42,7,41,72,0,3,1,1,0.8888019469594027
1,0,0,0,0,0,1,1,3,0,0,3,53,97,6,3,1,1,0.5105778768867372
1,102,0,0,0,0,0,0,0,0,27,4,80,75,0,0,1,1,0.9836660755415536
1,28,0,20,1,0,1,8,1,0,42,0,55,88,6,5,0,1,0.6854269401126345
1,0,0,30,1,0,0,0,5,0,16,0,80,100,0,0,1,0,0.9126982354646996
0,90,0,92,1,1,0,15,1,0,61,1,53,83,10,5,0,1,0.45256908969725956
0,88,1,29,1,1,0,0,0,0,72,3,77,106,3,0,0,1,0.00154543339132556
1,27,0,0,0,0,0,22,4,0,1,0,80,100,0,0,0,0,0.10629743290433513
0,149,1,72,1,1,3,24,3,1,88,0,63,94,6,3,1,1,0.15169937663669023
1,76,0,37,0,0,0,58,2,0,21,0,39,82,13,0,0,1,0.7919087785300897
0,129,1,86,0,0,3,17,2,1,61,6,39,72,0,3,1,1,0.8090875331249092
0,142,1,55,1,0,2,21,0,0,85,0,80,100,0,0,0,0,0.20241470152498056
0,311,0,40,0,0,4,27,0,0,47,3,79,111,0,1,0,1,0.0018057331965985318
0,210,0,0,1,0,2,0,0,0,90,1,68,100,0,1,0,1,0.04636021413363912
1,0,0,76,1,1,1,47,1,0,67,2,53,72,0,1,1,1,0.6474520269752794
0,223,0,0,0,0,0,0,0,0,15,0,80,100,0,0,0,0,0.36251064712360476
0,121,0,5,0,0,1,0,0,0,24,8,49,84,6,2,0,1,0.13814759459689874
1,65,0,24,1,0,2,16,1,0,49,2,80,101,7,2,1,1,0.15638598128041575
0,299,0,0,1,1,0,38,0,1,60,0,80,100,0,0,0,0,0.001523280634334545
0,81,0,0,1,0,1,7,2,1,42,0,80,100,0,0,0,0,0.10882482247337773
