is_muted,time_unmuted,is_speaking,speaking_duration,camera_on,hand_raised,hand_raise_count,message_length,hesitation_count,has_question,confidence_level,missing_assignments,grade_trend,struggle_label
1,834,0,202,1,0,1,27,1,1,66,3,91,0
1,353,0,0,0,1,2,24,0,1,67,2,85,1
0,898,1,218,1,0,3,15,3,0,52,3,87,0
1,343,0,159,0,0,1,13,5,0,53,4,93,0
1,979,1,288,1,1,2,41,0,1,75,3,97,0
1,0,0,173,0,0,0,6,3,0,26,3,88,0
0,585,0,42,1,0,0,24,2,0,47,1,75,0
0,1637,0,263,1,0,1,34,1,0,79,3,102,1
0,169,1,129,1,0,2,33,0,0,68,2,70,0
0,870,1,163,0,0,0,6,4,1,30,2,75,0
1,633,0,503,0,0,3,21,1,0,66,2,105,0
1,492,0,77,1,0,1,3,3,1,22,3,90,0
0,959,0,274,1,1,2,7,3,0,75,4,77,1
1,204,0,148,0,0,1,16,3,0,33,4,78,1
0,760,0,56,1,0,2,20,2,1,47,4,102,0
0,68,1,137,1,1,1,23,0,1,61,3,101,1
0,0,1,116,0,0,2,18,2,0,60,4,91,0
1,384,0,24,0,0,2,22,3,1,45,3,82,0
1,825,0,130,1,0,1,0,4,0,43,1,110,0
1,604,0,266,0,0,2,54,2,0,66,0,112,0
0,1278,0,134,1,0,1,12,3,1,89,2,125,0
1,519,0,210,0,1,2,29,4,0,68,1,116,0
0,158,0,184,0,0,2,12,3,0,51,1,107,0
0,1024,0,39,1,0,3,30,2,0,74,3,103,1
1,174,0,157,0,0,4,24,2,0,47,4,90,1
0,225,1,204,1,0,2,36,0,0,53,2,72,1
0,246,1,157,1,0,2,60,0,0,75,3,70,1
1,984,0,69,1,0,0,8,2,1,76,3,100,0
1,852,0,114,0,0,0,4,2,0,32,2,84,0
0,896,0,240,0,0,2,25,1,0,58,4,81,1
0,202,1,83,1,0,2,53,0,0,69,3,71,1
1,454,0,214,0,1,2,20,3,1,67,1,91,0
0,768,1,293,0,1,2,27,2,0,84,1,104,0
1,1043,0,264,1,0,0,22,0,1,29,3,105,0
0,541,0,10,1,0,0,25,2,0,14,3,107,0
0,659,0,296,0,1,3,41,2,0,71,0,106,0
1,646,0,237,1,0,2,37,3,0,59,0,129,0
1,971,0,0,1,0,2,10,3,0,50,1,116,0
1,837,1,319,1,0,2,20,1,0,69,0,112,0
1,362,1,244,1,0,2,21,1,0,74,3,76,0
1,0,0,91,0,0,1,9,3,0,41,1,108,0
1,428,0,81,1,0,2,13,1,0,57,0,118,0
0,610,0,133,1,0,1,23,4,0,63,3,91,0
0,1420,0,208,1,1,2,63,0,1,98,4,83,0
1,443,0,18,0,0,1,18,2,0,51,2,120,0
1,304,1,145,0,1,0,14,2,0,54,2,70,0
0,718,1,333,0,0,1,29,2,0,49,3,83,0
0,1106,1,349,1,0,3,35,0,0,71,4,70,0
1,8,0,167,1,0,1,14,0,0,30,1,102,0
1,1225,0,243,1,0,2,13,0,0,59,4,74,1
1,337,0,0,0,0,2,5,2,0,38,2,101,0
1,0,0,71,0,0,0,18,3,1,41,3,104,0
1,649,1,65,1,1,2,15,2,0,8,2,100,0
0,178,1,178,1,0,2,27,0,0,72,3,70,1
1,0,0,313,0,0,1,41,2,0,40,4,92,1
0,191,1,115,1,0,2,11,0,0,66,3,70,1
0,621,0,56,0,0,0,25,0,0,38,1,106,0
1,1169,0,240,1,0,1,26,2,1,55,2,104,1
1,545,1,244,1,0,3,46,0,1,65,1,130,0
1,557,0,0,1,0,2,28,0,0,73,0,120,0
1,1190,0,216,1,0,2,26,2,0,58,0,121,0
1,849,0,183,1,1,3,33,4,0,73,3,84,0
0,1382,1,282,1,0,2,26,0,0,100,1,89,0
0,835,1,0,1,1,3,66,3,0,72,4,78,1
1,856,0,46,0,1,0,0,5,0,34,2,95,0
1,415,1,161,1,0,1,35,3,0,32,3,91,0
1,708,0,247,1,1,1,13,1,1,76,4,79,0
1,1349,0,179,1,0,0,23,3,0,63,4,95,0
1,323,1,104,1,0,0,9,2,0,27,3,77,0
1,374,0,97,0,0,2,7,1,0,39,1,115,0
1,317,0,25,1,0,1,6,1,1,60,1,118,0
0,1028,0,0,1,0,2,47,0,0,78,2,90,0
1,0,0,76,1,0,1,23,3,0,57,4,73,1
1,520,0,287,0,1,3,29,3,0,67,3,87,0
1,2,0,0,0,0,0,0,0,0,17,2,72,1
1,665,0,121,1,0,2,8,2,0,24,3,101,0
0,1145,0,0,1,0,3,9,3,0,89,1,117,0
0,792,0,0,1,0,1,43,0,1,68,4,92,0
1,594,1,83,1,0,0,1,5,0,19,2,91,1
0,784,0,510,1,0,4,33,4,1,73,2,109,0
1,547,1,154,1,0,1,2,3,0,47,1,117,0
0,733,1,104,0,0,3,32,2,0,93,4,70,1
0,1474,0,49,1,1,4,13,0,1,83,2,127,0
0,818,1,149,0,1,3,29,1,0,48,2,99,0
1,821,0,70,1,0,0,13,2,0,27,0,109,0
1,0,0,20,1,0,2,0,7,0,0,4,70,0
1,792,1,253,0,1,3,1,1,0,71,3,84,0
0,759,0,313,0,0,3,27,2,0,63,2,86,0
1,52,1,111,0,0,1,29,2,0,49,3,86,0
0,1800,1,124,1,0,4,26,0,0,77,2,104,0
0,927,0,365,1,1,3,27,1,1,64,3,95,0
0,788,1,159,0,0,2,19,3,0,70,2,88,0
1,0,0,47,0,1,1,1,3,0,14,3,77,1
1,1173,1,260,1,0,2,29,3,1,53,0,127,0
0,116,0,186,1,0,2,27,3,0,44,3,78,0
1,820,0,165,1,0,2,47,2,0,62,3,90,0
1,835,0,152,1,0,3,36,2,0,72,3,85,0
0,279,0,144,0,0,0,0,2,1,35,3,89,0
1,659,0,154,1,0,2,10,3,0,38,4,72,1
0,491,0,293,1,1,1,29,3,1,100,3,75,0
1,269,0,139,0,0,1,3,4,0,72,2,109,0
1,1196,0,243,1,0,2,20,2,1,85,3,113,0
0,575,1,210,1,0,1,0,2,1,49,2,103,0
0,1483,0,197,1,1,3,53,0,0,78,3,91,0
1,479,0,44,0,0,1,36,2,1,39,4,90,1
1,518,0,65,0,0,0,0,2,1,32,1,108,0
1,384,0,179,0,0,3,21,1,0,60,4,80,1
1,1071,0,62,0,0,3,31,4,0,65,3,102,0
0,281,0,166,0,1,2,36,4,1,28,2,83,1
0,837,1,291,0,0,3,35,2,0,72,3,78,0
1,885,0,140,1,0,1,33,1,1,26,3,83,0
0,786,1,197,1,0,1,37,1,0,65,4,94,0
0,536,0,422,0,0,4,16,2,1,65,3,99,0
0,1171,0,150,1,0,1,38,3,0,66,4,72,1
1,178,0,0,0,0,0,22,3,0,31,1,104,1
0,1035,1,166,1,0,5,28,1,0,74,2,106,0
1,0,0,99,0,0,1,0,4,0,20,0,130,0
0,1166,0,218,1,1,1,38,3,0,62,2,91,0
1,1181,0,220,0,0,4,30,1,0,91,3,96,0
0,867,0,278,1,0,1,48,1,0,64,3,83,0
0,174,0,0,1,0,0,26,3,0,52,1,115,0
1,243,0,0,1,0,2,36,5,1,21,4,78,1
1,271,0,190,0,0,1,41,2,0,72,3,100,0
1,292,0,77,1,1,1,9,3,0,16,1,105,0
1,180,0,109,1,0,0,3,2,0,33,2,99,0
1,589,0,147,1,0,3,16,2,0,51,4,74,1
0,494,0,38,0,0,2,45,0,0,45,2,124,0
0,900,0,314,0,0,4,28,0,0,71,1,103,0
0,1359,1,241,1,0,5,45,1,0,75,4,70,1
0,917,0,344,0,0,3,48,2,1,68,3,91,0
1,231,0,179,1,0,0,23,2,0,58,1,110,0
1,786,0,236,1,1,2,41,0,0,66,2,113,0
1,0,0,0,1,0,2,12,3,0,32,4,101,0
0,985,0,44,1,0,2,18,0,0,65,0,99,0
1,357,0,265,0,1,0,32,2,0,71,3,83,0
1,393,0,9,1,0,1,14,4,0,28,3,90,0
0,135,0,0,0,0,0,0,1,0,23,3,80,1
0,1226,1,437,1,0,3,34,0,0,75,3,83,0
0,396,0,70,0,0,3,20,3,0,41,4,88,0
0,1493,0,209,1,0,4,60,1,0,84,3,74,0
0,834,1,391,0,0,3,25,0,0,88,4,83,1
1,749,0,31,0,0,1,0,4,0,36,0,130,0
0,1025,1,202,1,0,3,44,2,0,74,2,104,0
0,593,0,202,1,0,2,10,1,0,61,2,116,0
1,698,0,190,1,0,0,54,5,0,43,4,72,1
1,464,1,185,1,0,3,34,4,0,33,2,92,0
0,585,0,64,1,0,4,39,1,0,73,4,80,0
0,808,1,366,1,0,1,45,2,0,64,1,114,0
1,463,1,136,0,1,4,5,5,0,47,1,112,0
0,661,1,174,0,0,4,13,2,0,48,3,115,0
1,481,0,126,1,0,1,31,4,0,35,3,82,0
1,342,0,117,1,0,1,20,3,0,32,2,90,1
0,982,0,165,1,1,2,42,0,0,59,4,74,0
1,741,0,85,0,0,1,42,1,0,50,2,110,0
1,1156,0,175,0,1,1,42,3,0,19,3,90,0
1,164,0,91,0,0,0,61,2,0,24,4,70,1
1,1052,0,192,0,0,2,35,2,0,57,4,74,1
1,30,0,254,0,0,1,12,2,0,32,0,130,0
1,135,1,154,0,0,2,14,1,0,53,3,96,0
0,550,0,65,0,1,2,23,0,1,40,3,106,0
1,767,0,17,1,0,2,7,1,1,59,4,75,1
1,238,0,261,0,0,0,31,4,0,22,4,70,0
0,1103,1,97,1,1,3,17,0,0,69,2,103,1
1,5,0,0,0,0,0,0,2,0,11,1,73,1
1,786,0,0,1,0,0,17,1,0,83,4,82,1
0,789,0,162,1,1,2,44,2,0,45,4,89,0
0,0,0,36,1,0,1,3,3,0,16,1,102,1
1,1078,0,102,1,0,2,31,0,0,77,2,104,0
0,1382,0,239,1,1,1,24,0,0,69,2,96,0
0,314,0,91,0,0,1,18,2,0,41,2,94,0
0,190,0,85,0,1,1,19,3,0,22,3,89,0
0,1173,0,140,1,1,2,7,2,1,59,2,80,0
0,759,1,175,0,0,0,19,3,1,68,1,123,0
1,411,0,123,1,0,0,0,4,0,12,3,89,0
0,1212,1,264,1,0,1,35,1,0,65,3,78,1
1,735,0,155,0,0,0,16,1,0,36,2,91,0
1,391,0,0,1,0,1,61,5,0,19,3,88,0
0,1244,0,437,1,0,1,27,5,0,65,2,123,0
1,0,0,43,0,0,3,9,5,0,12,2,117,1
1,1086,0,157,0,0,5,34,0,0,80,4,86,0
1,250,0,233,0,0,3,18,2,0,76,4,89,1
0,231,0,207,0,0,2,0,0,0,65,1,121,1
0,1288,0,366,1,1,4,41,0,0,86,4,71,1
1,1118,0,107,0,0,4,41,0,0,55,4,89,1
0,1039,0,197,1,0,3,49,2,1,93,2,70,0
0,674,0,210,1,0,3,22,2,0,55,3,118,0
0,1145,0,168,0,0,3,12,0,1,34,3,80,1
0,1003,0,0,0,0,2,29,1,1,58,3,97,0
1,1081,0,164,1,0,2,39,2,0,47,4,96,0
0,1134,0,469,1,1,3,26,1,0,95,1,118,0
1,248,0,0,0,0,1,0,3,0,56,3,90,0
1,415,1,172,0,1,0,1,1,1,50,1,88,0
1,560,0,127,1,0,0,10,4,0,26,3,74,1
1,72,1,8,1,0,4,16,3,0,41,3,96,0
0,1221,1,239,0,0,0,25,1,0,69,1,117,0
1,835,1,196,1,1,2,63,3,1,45,2,92,0
0,1100,1,377,0,0,0,22,5,0,59,1,109,0
1,0,0,89,1,0,1,20,3,0,12,2,107,1
1,0,1,94,0,0,3,29,4,1,35,4,93,1
1,303,1,82,1,0,0,24,0,1,52,2,99,0
0,1800,1,140,1,0,1,5,1,0,58,3,94,1
1,1141,0,139,1,0,1,29,2,0,70,4,81,0
1,160,0,229,0,0,0,2,3,0,31,1,112,0
1,1107,0,52,1,0,2,31,0,0,84,3,98,0
0,95,0,12,1,0,0,0,3,1,21,1,92,0
0,1083,0,122,1,1,1,62,3,1,67,3,70,0
0,911,0,127,1,1,4,34,1,0,78,1,118,0
0,880,1,343,0,0,4,13,0,0,60,0,116,0
0,1251,0,261,1,1,3,46,3,0,98,4,70,1
1,668,0,95,0,1,1,41,2,1,47,3,71,1
0,954,1,78,1,0,2,47,1,0,86,4,89,0
0,906,0,341,1,1,6,31,0,1,78,4,88,0
1,997,0,52,0,0,0,20,4,0,21,3,70,1
0,613,1,0,0,1,4,15,1,0,68,4,79,1
1,1034,0,140,1,0,2,32,3,0,41,3,79,0
0,779,0,115,0,0,4,5,2,1,53,3,85,0
1,610,0,0,0,0,4,16,4,1,65,0,96,0
1,627,1,34,0,0,0,18,5,0,22,2,82,0
1,395,0,85,0,0,3,26,4,0,56,2,106,0
0,1122,0,77,0,1,1,5,4,0,47,2,107,0
1,1392,0,215,1,0,2,5,3,0,41,0,116,0
1,0,0,43,0,0,1,0,1,0,39,2,104,0
1,1034,1,103,1,0,2,18,3,1,66,2,93,0
1,296,1,177,1,0,3,18,4,0,45,2,86,0
1,217,0,41,0,0,0,40,3,1,23,4,72,1
1,0,1,0,1,0,1,10,1,0,22,2,104,0
0,615,0,112,0,0,0,13,2,0,49,4,79,1
1,127,0,0,1,0,1,2,4,0,30,4,92,0
1,21,0,0,0,0,0,0,3,0,19,2,70,1
1,1425,0,0,1,0,3,36,0,0,63,1,108,1
0,420,0,134,1,0,1,34,0,1,33,4,87,0
0,1419,0,292,1,1,2,22,0,0,89,2,91,0
0,1135,1,269,1,0,4,35,2,1,74,4,89,0
1,203,0,43,0,1,0,0,3,0,39,4,85,1
0,246,1,176,1,0,2,10,0,0,62,2,70,1
0,1186,1,328,1,1,3,34,1,0,68,2,103,0
1,0,0,6,0,0,0,0,3,0,30,2,110,0
0,690,1,88,0,0,1,11,2,0,55,1,96,0
1,433,0,302,0,0,1,42,2,1,51,3,74,1
1,367,0,124,0,0,2,49,2,0,18,4,76,1
0,654,1,117,1,0,2,20,4,0,56,3,99,0
1,253,0,145,1,0,0,0,4,1,46,2,89,0
0,774,0,167,1,0,2,27,5,0,47,4,91,0
0,1049,0,0,0,0,0,0,4,0,27,4,77,1
1,70,0,61,0,0,0,0,2,0,61,3,92,0
0,1193,1,254,0,0,3,21,0,0,85,1,90,0
0,1046,0,244,1,0,1,32,1,0,56,3,86,0
0,447,0,6,0,0,1,56,3,1,61,3,70,1
1,201,0,95,1,0,0,10,2,0,15,3,96,1
0,1316,0,265,1,0,2,24,0,1,89,3,87,1
1,509,1,41,1,0,0,23,0,0,29,0,121,0
0,442,0,160,0,0,0,8,1,0,46,2,109,0
0,149,1,227,1,0,2,10,0,0,57,2,70,1
1,464,0,177,1,1,1,10,1,1,22,2,106,0
1,915,1,298,0,1,0,0,1,0,19,4,79,1
0,879,0,265,1,0,3,42,1,0,71,3,81,0
1,485,0,305,0,1,0,0,0,0,66,4,101,0
0,768,0,201,1,1,0,32,0,0,47,4,90,0
0,852,0,78,1,1,1,14,6,0,40,4,86,0
1,558,0,277,1,0,4,12,0,0,77,3,103,0
1,0,0,22,0,0,1,20,2,0,65,2,103,0
1,333,1,405,1,0,3,26,0,0,79,3,76,0
0,644,0,180,1,0,2,28,2,0,46,4,87,0
0,971,0,144,1,0,3,64,4,1,60,4,80,1
1,482,1,313,0,0,2,30,1,1,89,4,72,1
0,829,0,336,1,0,1,29,1,0,63,3,80,0
1,1216,0,290,1,1,2,20,2,0,62,4,92,0
0,258,1,184,1,0,2,19,0,0,90,4,70,1
0,0,0,122,0,0,1,44,3,0,22,4,79,1
1,613,1,88,1,0,0,33,4,0,9,3,81,0
1,484,0,71,1,0,3,33,6,0,28,3,84,0
1,238,1,209,0,0,3,37,0,1,51,4,94,0
1,0,0,28,0,0,1,0,2,0,11,2,106,0
0,263,0,0,1,0,1,25,4,0,30,1,90,0
0,1551,0,330,1,1,3,37,0,1,93,2,118,0
0,163,1,122,1,0,2,10,0,0,69,3,70,1
1,313,0,119,0,0,0,33,4,0,25,4,70,1
1,17,0,0,0,0,0,0,1,0,10,1,70,0
0,963,0,166,1,0,1,65,0,0,54,4,85,0
1,688,0,228,1,1,3,21,5,0,46,1,113,0
0,440,0,189,1,0,1,18,4,1,52,3,71,1
1,530,1,160,1,0,2,58,3,0,51,3,76,0
1,226,0,180,0,1,2,21,4,0,53,4,72,1
0,736,0,134,1,1,1,25,1,0,70,1,94,0
0,875,1,159,0,0,2,22,2,0,29,4,107,0
1,6,0,0,0,0,0,0,2,0,11,4,76,0
0,646,0,230,0,1,3,20,2,0,63,3,109,0
1,35,1,126,0,0,2,25,2,0,21,2,97,0
1,639,0,202,1,0,2,16,3,0,38,4,85,0
1,0,0,0,0,0,0,0,0,0,18,2,70,1
0,830,1,299,1,1,2,31,3,1,72,4,107,0
1,988,0,182,1,0,3,21,3,1,51,2,95,0
0,201,0,223,0,0,3,3,2,0,62,2,109,0
1,409,0,115,0,0,2,7,2,0,52,4,108,0
1,403,1,309,0,0,0,18,3,0,76,3,104,0
0,174,0,209,1,0,0,17,0,0,62,2,104,0
0,982,0,10,0,0,3,33,0,0,85,2,108,0
0,627,1,232,1,0,0,13,4,0,53,4,86,0
1,958,0,160,0,1,1,16,6,0,52,1,104,0
1,21,0,0,0,1,0,28,2,0,22,1,91,0
1,458,1,177,0,0,1,18,3,0,41,3,100,1
0,1043,0,185,1,0,1,18,0,0,71,0,104,0
1,777,0,230,0,0,1,4,3,0,72,4,76,1
1,626,1,249,0,0,2,13,0,0,55,2,118,0
1,188,0,59,0,0,0,13,5,1,18,0,111,1
1,1136,0,253,1,0,4,8,1,1,79,3,89,0
1,1416,1,214,0,1,2,32,3,1,61,1,108,0
1,1128,0,128,1,1,1,35,0,0,66,2,110,0
0,376,0,191,1,0,2,21,3,0,37,2,101,0
1,261,0,232,0,0,0,56,4,0,25,4,70,1
0,1399,0,372,0,1,3,31,0,1,92,2,124,0
0,820,0,271,1,0,2,30,2,0,95,4,101,0
1,524,0,355,1,0,2,10,3,0,64,0,101,0
1,1259,1,300,1,1,2,19,0,0,96,2,104,0
0,415,1,108,0,0,0,15,2,0,43,0,92,0
1,313,0,100,0,0,3,27,0,1,45,3,79,1
1,696,0,49,0,0,1,31,2,0,61,4,82,1
0,661,1,272,0,0,4,31,1,0,63,2,109,0
1,62,0,0,0,0,1,60,4,1,58,3,76,0
1,815,0,0,0,0,0,12,3,0,45,2,99,0
0,1025,0,120,1,0,5,26,1,1,94,0,130,0
0,1233,0,101,1,1,4,38,2,0,65,3,106,0
0,344,0,179,0,0,0,50,1,0,28,2,87,0
1,221,1,215,0,1,3,28,1,1,54,1,118,0
1,652,1,123,0,1,3,60,1,0,58,4,85,1
1,695,1,42,0,0,0,8,4,0,37,3,84,0
0,898,0,116,1,0,0,13,4,0,82,0,111,0
0,815,0,272,0,1,2,15,1,0,59,3,83,0
0,1434,0,280,1,0,2,14,2,1,46,3,94,0
0,1788,0,450,1,1,3,42,0,1,94,0,106,0
0,1336,0,102,1,0,4,15,0,0,83,1,113,1
0,1362,1,237,0,1,4,42,1,0,100,2,95,0
0,391,0,129,0,0,1,2,5,0,7,0,105,0
1,0,0,0,0,0,0,0,3,0,10,3,71,0
1,440,0,159,0,0,4,13,1,1,48,4,78,0
1,29,0,138,0,0,3,32,3,0,76,4,86,0
1,434,0,220,0,0,2,33,3,0,45,1,107,0
1,0,0,0,0,0,1,0,4,0,26,3,108,0
1,148,0,170,1,0,2,54,3,0,42,4,80,0
1,541,0,178,1,0,3,25,5,0,29,3,100,1
0,887,1,289,1,1,3,19,1,1,55,3,93,0
0,411,0,268,1,1,0,7,1,1,35,4,98,0
0,465,0,88,0,1,2,14,2,1,47,4,104,0
1,683,0,76,0,1,3,28,2,0,69,2,96,1
1,0,0,8,0,0,0,0,4,0,22,4,97,0
0,925,0,196,1,1,2,23,0,1,76,0,117,0
0,837,0,105,1,0,2,0,7,0,27,3,112,0
1,646,0,146,0,0,0,0,2,0,20,0,118,0
0,672,0,170,1,0,3,20,3,0,58,1,91,0
0,275,0,362,0,1,3,24,2,0,83,0,123,1
0,1036,0,0,1,1,2,32,0,1,84,3,108,0
1,454,0,50,0,0,1,0,4,1,26,4,70,0
1,0,0,31,0,0,3,12,5,1,14,1,105,0
1,0,0,152,0,0,4,10,2,0,44,2,101,0
0,142,0,304,0,0,3,15,1,1,77,2,108,0
1,2,0,0,0,0,0,0,2,0,24,3,70,0
1,102,1,110,1,0,2,18,1,1,32,1,103,0
1,84,0,53,0,0,0,18,4,0,45,4,92,0
1,570,0,61,0,0,1,12,0,0,22,2,103,0
0,1101,0,267,1,0,1,25,0,1,66,2,112,1
1,55,0,70,1,0,2,0,5,0,30,1,111,0
1,476,1,113,0,0,1,24,2,0,68,1,89,1
1,534,0,67,0,0,1,24,4,0,54,1,81,0
0,1402,1,371,1,0,4,43,2,0,98,4,82,0
1,232,0,238,1,0,0,47,2,1,52,3,84,0
1,896,0,127,0,0,1,0,6,1,23,4,109,0
0,1116,0,339,1,1,4,29,2,1,67,1,110,0
0,876,1,156,0,0,2,2,2,1,83,2,130,0
1,27,0,85,0,0,2,8,6,0,18,2,110,0
0,265,0,227,0,0,0,24,0,1,41,1,129,0
1,399,0,57,0,0,1,20,6,0,35,3,107,0
1,1534,0,350,1,0,3,16,2,0,56,0,115,0
1,337,0,129,1,0,0,20,5,0,27,4,71,1
0,1135,1,384,1,0,2,36,0,0,82,3,96,0
1,383,0,0,0,0,3,29,1,1,84,3,82,0
1,860,0,153,1,0,2,14,2,1,59,4,102,0
1,805,0,104,0,1,3,16,3,0,38,0,106,0
1,803,1,300,1,0,3,8,0,1,83,0,120,0
1,0,0,195,0,0,0,33,3,0,31,4,81,1
1,0,0,96,1,0,0,10,1,0,28,2,108,1
1,160,0,180,0,0,3,47,5,0,23,4,71,1
1,1079,1,146,0,0,1,6,2,0,67,1,117,0
0,831,0,253,1,0,1,22,2,1,80,1,107,0
1,7,0,0,0,0,0,0,2,0,30,1,77,0
1,69,1,67,0,0,0,0,2,1,13,3,79,0
1,502,0,99,1,1,2,13,4,0,39,4,74,1
0,667,0,138,1,1,3,25,0,0,43,4,85,0
0,1073,0,283,1,1,2,38,2,0,84,2,84,0
1,0,0,0,0,0,0,0,0,0,19,2,74,1
0,1146,1,488,1,0,4,24,1,0,94,3,100,0
1,300,0,15,1,0,1,7,3,0,38,2,98,1
1,591,1,62,0,0,1,19,2,0,40,3,106,0
1,486,1,41,0,0,3,0,3,0,40,3,86,0
1,0,0,0,1,0,1,23,4,0,12,2,114,0
1,258,0,228,1,0,1,0,4,0,51,4,102,1
1,17,0,0,0,0,0,0,1,0,5,3,70,1
1,559,0,97,1,0,1,5,3,0,46,1,108,0
1,535,0,174,1,0,3,9,2,1,26,1,110,0
1,563,0,12,0,0,1,6,5,0,34,3,94,0
1,342,0,49,1,0,2,9,3,0,23,0,108,0
0,963,0,128,1,1,4,1,2,1,66,0,90,0
1,373,0,38,0,0,1,0,3,0,33,0,108,0
1,166,1,267,0,0,1,34,3,0,75,4,81,1
0,0,1,180,0,0,0,21,0,0,32,3,105,0
0,686,0,63,1,1,1,28,6,0,53,2,104,0
1,667,0,217,1,0,2,8,1,0,44,3,97,0
1,932,0,245,1,0,3,23,2,0,72,3,84,0
1,335,0,9,1,0,1,4,6,0,24,2,103,0
0,723,0,207,1,0,1,45,1,0,75,4,70,1
1,979,0,75,1,0,1,19,2,1,26,4,84,1
1,0,0,111,1,0,1,36,3,0,17,3,82,0
0,600,0,13,0,0,2,33,1,0,80,3,95,0
1,261,0,0,1,0,1,9,4,0,13,3,98,0
1,1060,0,191,1,0,1,40,0,0,66,0,109,0
0,1608,0,290,0,1,1,25,3,0,65,3,102,0
0,1268,1,252,1,0,3,53,0,1,77,3,88,0
0,1008,0,228,0,1,2,47,0,1,54,3,70,0
1,1407,0,233,1,1,0,27,3,1,76,1,112,0
1,1,0,0,0,0,0,0,0,0,12,2,75,1
1,0,0,197,0,0,3,22,1,0,64,2,104,0
1,907,1,47,0,0,0,11,3,1,47,4,76,1
1,954,0,174,1,1,2,34,1,0,62,2,90,0
0,694,0,103,1,0,1,40,2,0,69,0,130,1
0,1117,0,14,1,0,0,5,0,0,38,3,97,0
1,744,0,31,0,0,0,5,2,0,46,4,95,0
1,565,0,115,1,0,1,4,4,0,13,4,81,1
1,891,1,246,1,0,2,13,0,1,71,2,106,0
0,638,1,238,1,0,2,25,4,0,54,0,114,0
1,370,0,73,1,0,1,7,2,0,45,2,107,0
0,633,1,0,0,0,0,7,0,0,34,2,106,0
0,1380,1,231,1,0,3,29,2,0,63,3,89,0
0,288,0,95,1,1,1,3,2,0,34,2,109,0
1,522,0,145,0,0,2,32,6,0,36,2,89,0
0,124,0,172,0,0,0,58,2,0,28,3,84,1
0,415,0,210,0,1,2,32,0,0,73,2,92,0
1,0,0,196,0,1,0,36,3,0,43,3,77,1
0,379,0,79,1,1,0,10,4,0,33,3,92,0
1,909,0,178,1,0,1,18,0,0,50,2,111,0
1,0,0,177,0,1,0,13,4,1,34,2,107,0
0,506,1,121,0,0,1,23,2,1,70,4,82,1
1,74,0,0,0,0,1,18,3,1,41,3,96,0
0,739,0,182,0,0,2,13,2,0,35,3,99,0
1,460,0,105,1,0,1,13,2,0,51,3,93,0
0,191,1,103,1,0,2,29,0,0,67,3,74,0
1,505,0,248,0,0,1,36,2,0,48,4,76,1
0,670,0,226,1,0,2,19,5,1,56,3,94,0
1,986,0,177,0,0,0,32,2,0,35,0,107,0
0,925,0,141,1,1,0,4,2,0,19,3,88,0
1,687,0,245,1,1,5,37,3,0,58,2,78,0
1,11,0,0,0,0,0,0,2,0,17,3,84,1
1,242,0,0,1,0,2,0,4,1,46,4,77,1
0,1561,0,231,0,0,2,14,3,0,63,3,89,0
1,1373,0,106,1,0,0,20,4,0,45,3,93,0
1,937,0,161,1,0,1,37,4,0,57,4,88,0
1,570,0,103,0,1,3,0,1,0,69,3,102,0
1,576,0,115,1,0,1,59,4,0,17,4,79,1
1,1120,0,158,0,0,2,0,1,0,42,2,93,0
1,730,0,218,0,0,0,15,3,1,66,4,74,1
1,671,0,72,1,1,0,45,0,0,24,2,70,0
0,1158,1,25,1,0,2,38,5,0,71,4,83,0
0,1363,0,0,0,0,4,33,0,0,93,1,108,0
0,1132,1,116,1,0,2,14,0,0,58,4,75,1
0,1116,1,273,1,0,4,46,1,1,81,4,73,1
1,801,0,199,1,0,0,18,1,0,43,2,108,0
1,743,0,317,1,0,2,10,3,0,74,3,101,0
1,1101,0,236,0,1,4,6,4,1,61,0,106,0
1,889,0,301,0,0,0,26,0,0,72,0,107,0
0,639,0,23,1,0,2,25,3,1,9,1,112,0
1,587,0,147,0,0,2,10,3,1,62,1,104,0
0,1277,1,281,1,0,3,35,0,0,74,2,108,0
0,1008,0,167,0,0,1,6,5,0,36,3,81,1
0,1046,0,329,1,0,1,38,1,1,72,4,100,0
0,1215,0,287,1,0,3,11,0,0,84,3,91,0
1,5,0,0,0,0,0,0,4,0,8,2,78,1
0,0,0,186,0,0,0,20,3,0,40,2,107,0
0,1412,0,316,0,1,3,46,2,0,82,4,85,1
0,1117,1,228,1,1,4,15,0,0,75,3,79,0
1,1067,0,103,1,0,2,11,2,0,77,1,96,0
0,305,0,81,0,0,0,20,3,0,32,2,84,0
0,984,1,275,1,1,2,30,2,1,75,2,104,0
0,0,0,12,0,1,1,11,4,1,19,4,85,1
0,374,1,219,0,0,1,24,3,1,64,2,102,0
0,322,0,0,0,0,1,18,1,1,46,2,118,0
1,0,0,91,0,0,0,62,3,0,22,3,84,1
1,40,1,85,0,0,0,13,5,0,14,2,86,0
0,147,1,150,1,0,2,21,0,0,86,3,70,0
1,1149,0,361,0,1,3,46,2,1,47,3,77,1
0,981,1,325,1,1,3,42,2,0,96,2,99,0
0,647,0,150,1,0,1,22,0,0,76,4,75,1
0,813,0,0,0,0,1,0,3,1,49,4,94,0
0,362,0,116,1,1,2,52,2,0,28,4,81,1
1,221,0,319,0,1,1,40,0,1,81,2,115,0
0,1288,0,262,1,0,3,47,0,0,75,1,115,0
